Record Date,Annualized Effective Rate,Daily Factor,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2018-04-10,1.33,0.000036199,1,2018,3,2018,2,04,10
2018-04-09,1.35,0.00003674,1,2018,3,2018,2,04,09
2018-04-06,1.35,0.00003674,1,2018,3,2018,2,04,06
2018-04-05,1.35,0.00003674,1,2018,3,2018,2,04,05
2018-04-04,1.35,0.00003674,1,2018,3,2018,2,04,04
2018-04-03,1.35,0.00003674,1,2018,3,2018,2,04,03
2018-04-02,1.36,0.00003701,1,2018,3,2018,2,04,02
2018-03-30,1.36,0.00003701,1,2018,2,2018,1,03,30
2018-03-29,1.36,0.00003701,1,2018,2,2018,1,03,29
2018-03-28,1.36,0.00003701,1,2018,2,2018,1,03,28
2018-03-27,1.36,0.00003701,1,2018,2,2018,1,03,27
2018-03-26,1.38,0.00003755,1,2018,2,2018,1,03,26
2018-03-23,1.38,0.00003755,1,2018,2,2018,1,03,23
2018-03-22,1.38,0.00003755,1,2018,2,2018,1,03,22
2018-03-21,1.38,0.00003755,1,2018,2,2018,1,03,21
2018-03-20,1.38,0.00003755,1,2018,2,2018,1,03,20
2018-03-19,1.29,0.000035117,1,2018,2,2018,1,03,19
2018-03-16,1.29,0.000035117,1,2018,2,2018,1,03,16
2018-03-15,1.29,0.000035117,1,2018,2,2018,1,03,15
2018-03-14,1.29,0.000035117,1,2018,2,2018,1,03,14
2018-03-13,1.29,0.000035117,1,2018,2,2018,1,03,13
2018-03-12,1.28,0.000034847,1,2018,2,2018,1,03,12
2018-03-09,1.28,0.000034847,1,2018,2,2018,1,03,09
2018-03-08,1.28,0.000034847,1,2018,2,2018,1,03,08
2018-03-07,1.28,0.000034847,1,2018,2,2018,1,03,07
2018-03-06,1.28,0.000034847,1,2018,2,2018,1,03,06
2018-03-05,1.27,0.000034576,1,2018,2,2018,1,03,05
2018-03-02,1.27,0.000034576,1,2018,2,2018,1,03,02
2018-03-01,1.27,0.000034576,1,2018,2,2018,1,03,01
2018-02-28,1.27,0.000034576,1,2018,2,2018,1,02,28
2018-02-27,1.27,0.000034576,1,2018,2,2018,1,02,27
2018-02-26,1.26,0.000034305,1,2018,2,2018,1,02,26
2018-02-23,1.26,0.000034305,1,2018,2,2018,1,02,23
2018-02-22,1.26,0.000034305,1,2018,2,2018,1,02,22
2018-02-21,1.26,0.000034305,1,2018,2,2018,1,02,21
2018-02-20,1.21,0.000032952,1,2018,2,2018,1,02,20
2018-02-16,1.21,0.000032952,1,2018,2,2018,1,02,16
2018-02-15,1.21,0.000032952,1,2018,2,2018,1,02,15
2018-02-14,1.21,0.000032952,1,2018,2,2018,1,02,14
2018-02-13,1.21,0.000032952,1,2018,2,2018,1,02,13
2018-02-12,1.16,0.000031598,1,2018,2,2018,1,02,12
2018-02-09,1.16,0.000031598,1,2018,2,2018,1,02,09
2018-02-08,1.16,0.000031598,1,2018,2,2018,1,02,08
2018-02-07,1.16,0.000031598,1,2018,2,2018,1,02,07
2018-02-06,1.16,0.000031598,1,2018,2,2018,1,02,06
2018-02-05,1.10,0.000029973,1,2018,2,2018,1,02,05
2018-02-02,1.10,0.000029973,1,2018,2,2018,1,02,02
2018-02-01,1.10,0.000029973,1,2018,2,2018,1,02,01
2018-01-31,1.10,0.000029973,1,2018,2,2018,1,01,31
2018-01-30,1.10,0.000029973,1,2018,2,2018,1,01,30
2018-01-29,1.10,0.000029973,1,2018,2,2018,1,01,29
2018-01-26,1.10,0.000029973,1,2018,2,2018,1,01,26
2018-01-25,1.10,0.000029973,1,2018,2,2018,1,01,25
2018-01-24,1.10,0.000029973,1,2018,2,2018,1,01,24
2018-01-23,1.10,0.000029973,1,2018,2,2018,1,01,23
2018-01-22,1.10,0.000029973,1,2018,2,2018,1,01,22
2018-01-19,1.10,0.000029973,1,2018,2,2018,1,01,19
2018-01-18,1.10,0.000029973,1,2018,2,2018,1,01,18
2018-01-17,1.10,0.000029973,1,2018,2,2018,1,01,17
2018-01-16,1.10,0.000029973,1,2018,2,2018,1,01,16
2018-01-12,1.10,0.000029973,1,2018,2,2018,1,01,12
2018-01-11,1.10,0.000029973,1,2018,2,2018,1,01,11
2018-01-10,1.10,0.000029973,1,2018,2,2018,1,01,10
2018-01-09,1.10,0.000029973,1,2018,2,2018,1,01,09
2018-01-08,1.11,0.000030244,1,2018,2,2018,1,01,08
2018-01-05,1.11,0.000030244,1,2018,2,2018,1,01,05
2018-01-04,1.11,0.000030244,1,2018,2,2018,1,01,04
2018-01-03,1.11,0.000030244,1,2018,2,2018,1,01,03
2018-01-02,1.11,0.000030244,1,2018,2,2018,1,01,02
2017-12-29,1.11,0.000030244,1,2018,1,2017,4,12,29
2017-12-28,1.11,0.000030244,1,2018,1,2017,4,12,28
2017-12-27,1.11,0.000030244,1,2018,1,2017,4,12,27
2017-12-26,1.04,0.000028346,1,2018,1,2017,4,12,26
2017-12-22,1.04,0.000028346,1,2018,1,2017,4,12,22
2017-12-21,1.04,0.000028346,1,2018,1,2017,4,12,21
2017-12-20,1.04,0.000028346,1,2018,1,2017,4,12,20
2017-12-19,1.04,0.000028346,1,2018,1,2017,4,12,19
2017-12-18,1.02,0.000027804,1,2018,1,2017,4,12,18
2017-12-15,1.02,0.000027804,1,2018,1,2017,4,12,15
2017-12-14,1.02,0.000027804,1,2018,1,2017,4,12,14
2017-12-13,1.02,0.000027804,1,2018,1,2017,4,12,13
2017-12-12,1.02,0.000027804,1,2018,1,2017,4,12,12
2017-12-11,0.99,0.00002699,1,2018,1,2017,4,12,11
2017-12-08,0.99,0.00002699,1,2018,1,2017,4,12,08
2017-12-07,0.99,0.00002699,1,2018,1,2017,4,12,07
2017-12-06,0.99,0.00002699,1,2018,1,2017,4,12,06
2017-12-05,0.99,0.00002699,1,2018,1,2017,4,12,05
2017-12-04,0.99,0.00002699,1,2018,1,2017,4,12,04
2017-12-01,0.99,0.00002699,1,2018,1,2017,4,12,01
2017-11-30,0.99,0.00002699,1,2018,1,2017,4,11,30
2017-11-29,0.99,0.00002699,1,2018,1,2017,4,11,29
2017-11-28,0.99,0.00002699,1,2018,1,2017,4,11,28
2017-11-27,0.99,0.00002699,1,2018,1,2017,4,11,27
2017-11-24,0.99,0.00002699,1,2018,1,2017,4,11,24
2017-11-22,0.99,0.00002699,1,2018,1,2017,4,11,22
2017-11-21,0.99,0.00002699,1,2018,1,2017,4,11,21
2017-11-20,0.95,0.000025905,1,2018,1,2017,4,11,20
2017-11-17,0.95,0.000025905,1,2018,1,2017,4,11,17
2017-11-16,0.95,0.000025905,1,2018,1,2017,4,11,16
2017-11-15,0.95,0.000025905,1,2018,1,2017,4,11,15
2017-11-14,0.95,0.000025905,1,2018,1,2017,4,11,14
2017-11-13,0.91,0.000024819,1,2018,1,2017,4,11,13
2017-11-10,0.91,0.000024819,1,2018,1,2017,4,11,10
2017-11-09,0.91,0.000024819,1,2018,1,2017,4,11,09
2017-11-08,0.91,0.000024819,1,2018,1,2017,4,11,08
2017-11-07,0.91,0.000024819,1,2018,1,2017,4,11,07
2017-11-06,0.87,0.000023733,1,2018,1,2017,4,11,06
2017-11-03,0.87,0.000023733,1,2018,1,2017,4,11,03
2017-11-02,0.87,0.000023733,1,2018,1,2017,4,11,02
2017-11-01,0.87,0.000023733,1,2018,1,2017,4,11,01
2017-10-31,0.87,0.000023733,1,2018,1,2017,4,10,31
2017-10-30,0.85,0.00002319,1,2018,1,2017,4,10,30
2017-10-27,0.85,0.00002319,1,2018,1,2017,4,10,27
2017-10-26,0.85,0.00002319,1,2018,1,2017,4,10,26
2017-10-25,0.85,0.00002319,1,2018,1,2017,4,10,25
2017-10-24,0.85,0.00002319,1,2018,1,2017,4,10,24
2017-10-23,0.84,0.000022918,1,2018,1,2017,4,10,23
2017-10-20,0.84,0.000022918,1,2018,1,2017,4,10,20
2017-10-19,0.84,0.000022918,1,2018,1,2017,4,10,19
2017-10-18,0.84,0.000022918,1,2018,1,2017,4,10,18
2017-10-17,0.84,0.000022918,1,2018,1,2017,4,10,17
2017-10-16,0.83,0.000022646,1,2018,1,2017,4,10,16
2017-10-13,0.83,0.000022646,1,2018,1,2017,4,10,13
2017-10-12,0.83,0.000022646,1,2018,1,2017,4,10,12
2017-10-11,0.83,0.000022646,1,2018,1,2017,4,10,11
2017-10-10,0.80,0.000021831,1,2018,1,2017,4,10,10
2017-10-06,0.80,0.000021831,1,2018,1,2017,4,10,06
2017-10-05,0.80,0.000021831,1,2018,1,2017,4,10,05
2017-10-04,0.80,0.000021831,1,2018,1,2017,4,10,04
2017-10-03,0.80,0.000021831,1,2018,1,2017,4,10,03
2017-10-02,0.80,0.000021831,1,2018,1,2017,4,10,02
2017-09-29,0.80,0.000021831,1,2017,4,2017,3,09,29
2017-09-28,0.80,0.000021831,1,2017,4,2017,3,09,28
2017-09-27,0.80,0.000021831,1,2017,4,2017,3,09,27
2017-09-26,0.80,0.000021831,1,2017,4,2017,3,09,26
2017-09-25,0.80,0.000021831,1,2017,4,2017,3,09,25
2017-09-22,0.80,0.000021831,1,2017,4,2017,3,09,22
2017-09-21,0.80,0.000021831,1,2017,4,2017,3,09,21
2017-09-20,0.80,0.000021831,1,2017,4,2017,3,09,20
2017-09-19,0.80,0.000021831,1,2017,4,2017,3,09,19
2017-09-18,0.79,0.000021559,1,2017,4,2017,3,09,18
2017-09-15,0.79,0.000021559,1,2017,4,2017,3,09,15
2017-09-14,0.79,0.000021559,1,2017,4,2017,3,09,14
2017-09-13,0.79,0.000021559,1,2017,4,2017,3,09,13
2017-09-12,0.79,0.000021559,1,2017,4,2017,3,09,12
2017-09-11,0.78,0.000021287,1,2017,4,2017,3,09,11
2017-09-08,0.78,0.000021287,1,2017,4,2017,3,09,08
2017-09-07,0.78,0.000021287,1,2017,4,2017,3,09,07
2017-09-06,0.78,0.000021287,1,2017,4,2017,3,09,06
2017-09-05,0.78,0.000021287,1,2017,4,2017,3,09,05
2017-09-01,0.78,0.000021287,1,2017,4,2017,3,09,01
2017-08-31,0.78,0.000021287,1,2017,4,2017,3,08,31
2017-08-30,0.78,0.000021287,1,2017,4,2017,3,08,30
2017-08-29,0.78,0.000021287,1,2017,4,2017,3,08,29
2017-08-28,0.77,0.000021015,1,2017,4,2017,3,08,28
2017-08-25,0.77,0.000021015,1,2017,4,2017,3,08,25
2017-08-24,0.77,0.000021015,1,2017,4,2017,3,08,24
2017-08-23,0.77,0.000021015,1,2017,4,2017,3,08,23
2017-08-22,0.77,0.000021015,1,2017,4,2017,3,08,22
2017-08-21,0.78,0.000021287,1,2017,4,2017,3,08,21
2017-08-18,0.78,0.000021287,1,2017,4,2017,3,08,18
2017-08-17,0.78,0.000021287,1,2017,4,2017,3,08,17
2017-08-16,0.78,0.000021287,1,2017,4,2017,3,08,16
2017-08-15,0.78,0.000021287,1,2017,4,2017,3,08,15
2017-08-14,0.80,0.000021831,1,2017,4,2017,3,08,14
2017-08-11,0.80,0.000021831,1,2017,4,2017,3,08,11
2017-08-10,0.80,0.000021831,1,2017,4,2017,3,08,10
2017-08-09,0.80,0.000021831,1,2017,4,2017,3,08,09
2017-08-08,0.80,0.000021831,1,2017,4,2017,3,08,08
2017-08-07,0.82,0.000022374,1,2017,4,2017,3,08,07
2017-08-04,0.82,0.000022374,1,2017,4,2017,3,08,04
2017-08-03,0.82,0.000022374,1,2017,4,2017,3,08,03
2017-08-02,0.82,0.000022374,1,2017,4,2017,3,08,02
2017-08-01,0.82,0.000022374,1,2017,4,2017,3,08,01
2017-07-31,0.91,0.000024819,1,2017,4,2017,3,07,31
2017-07-28,0.91,0.000024819,1,2017,4,2017,3,07,28
2017-07-27,0.91,0.000024819,1,2017,4,2017,3,07,27
2017-07-26,0.91,0.000024819,1,2017,4,2017,3,07,26
2017-07-25,0.91,0.000024819,1,2017,4,2017,3,07,25
2017-07-24,0.80,0.000021831,1,2017,4,2017,3,07,24
2017-07-21,0.80,0.000021831,1,2017,4,2017,3,07,21
2017-07-20,0.80,0.000021831,1,2017,4,2017,3,07,20
2017-07-19,0.80,0.000021831,1,2017,4,2017,3,07,19
2017-07-18,0.80,0.000021831,1,2017,4,2017,3,07,18
2017-07-17,0.80,0.000021831,1,2017,4,2017,3,07,17
2017-07-14,0.80,0.000021831,1,2017,4,2017,3,07,14
2017-07-13,0.80,0.000021831,1,2017,4,2017,3,07,13
2017-07-12,0.80,0.000021831,1,2017,4,2017,3,07,12
2017-07-11,0.80,0.000021831,1,2017,4,2017,3,07,11
2017-07-10,0.80,0.000021831,1,2017,4,2017,3,07,10
2017-07-07,0.80,0.000021831,1,2017,4,2017,3,07,07
2017-07-06,0.80,0.000021831,1,2017,4,2017,3,07,06
2017-07-05,0.80,0.000021831,1,2017,4,2017,3,07,05
2017-07-03,0.77,0.000021015,1,2017,4,2017,3,07,03
2017-06-30,0.77,0.000021015,1,2017,3,2017,2,06,30
2017-06-29,0.77,0.000021015,1,2017,3,2017,2,06,29
2017-06-28,0.77,0.000021015,1,2017,3,2017,2,06,28
2017-06-27,0.77,0.000021015,1,2017,3,2017,2,06,27
2017-06-26,0.77,0.000021015,1,2017,3,2017,2,06,26
2017-06-23,0.77,0.000021015,1,2017,3,2017,2,06,23
2017-06-22,0.77,0.000021015,1,2017,3,2017,2,06,22
2017-06-21,0.77,0.000021015,1,2017,3,2017,2,06,21
2017-06-20,0.77,0.000021015,1,2017,3,2017,2,06,20
2017-06-19,0.76,0.000020743,1,2017,3,2017,2,06,19
2017-06-16,0.76,0.000020743,1,2017,3,2017,2,06,16
2017-06-15,0.76,0.000020743,1,2017,3,2017,2,06,15
2017-06-14,0.76,0.000020743,1,2017,3,2017,2,06,14
2017-06-13,0.76,0.000020743,1,2017,3,2017,2,06,13
2017-06-12,0.75,0.000020471,1,2017,3,2017,2,06,12
2017-06-09,0.75,0.000020471,1,2017,3,2017,2,06,09
2017-06-08,0.75,0.000020471,1,2017,3,2017,2,06,08
2017-06-07,0.75,0.000020471,1,2017,3,2017,2,06,07
2017-06-06,0.75,0.000020471,1,2017,3,2017,2,06,06
2017-06-05,0.73,0.000019928,1,2017,3,2017,2,06,05
2017-06-02,0.73,0.000019928,1,2017,3,2017,2,06,02
2017-06-01,0.73,0.000019928,1,2017,3,2017,2,06,01
2017-05-31,0.73,0.000019928,1,2017,3,2017,2,05,31
2017-05-30,0.70,0.000019111,1,2017,3,2017,2,05,30
2017-05-26,0.70,0.000019111,1,2017,3,2017,2,05,26
2017-05-25,0.70,0.000019111,1,2017,3,2017,2,05,25
2017-05-24,0.70,0.000019111,1,2017,3,2017,2,05,24
2017-05-23,0.70,0.000019111,1,2017,3,2017,2,05,23
2017-05-22,0.69,0.000018839,1,2017,3,2017,2,05,22
2017-05-19,0.69,0.000018839,1,2017,3,2017,2,05,19
2017-05-18,0.69,0.000018839,1,2017,3,2017,2,05,18
2017-05-17,0.69,0.000018839,1,2017,3,2017,2,05,17
2017-05-16,0.69,0.000018839,1,2017,3,2017,2,05,16
2017-05-15,0.69,0.000018839,1,2017,3,2017,2,05,15
2017-05-12,0.69,0.000018839,1,2017,3,2017,2,05,12
2017-05-11,0.69,0.000018839,1,2017,3,2017,2,05,11
2017-05-10,0.69,0.000018839,1,2017,3,2017,2,05,10
2017-05-09,0.69,0.000018839,1,2017,3,2017,2,05,09
2017-05-08,0.64,0.000017479,1,2017,3,2017,2,05,08
2017-05-05,0.64,0.000017479,1,2017,3,2017,2,05,05
2017-05-04,0.64,0.000017479,1,2017,3,2017,2,05,04
2017-05-03,0.64,0.000017479,1,2017,3,2017,2,05,03
2017-05-02,0.64,0.000017479,1,2017,3,2017,2,05,02
2017-05-01,0.63,0.000017206,1,2017,3,2017,2,05,01
2017-04-28,0.63,0.000017206,1,2017,3,2017,2,04,28
2017-04-27,0.63,0.000017206,1,2017,3,2017,2,04,27
2017-04-26,0.63,0.000017206,1,2017,3,2017,2,04,26
2017-04-25,0.63,0.000017206,1,2017,3,2017,2,04,25
2017-04-24,0.63,0.000017206,1,2017,3,2017,2,04,24
2017-04-21,0.63,0.000017206,1,2017,3,2017,2,04,21
2017-04-20,0.63,0.000017206,1,2017,3,2017,2,04,20
2017-04-19,0.63,0.000017206,1,2017,3,2017,2,04,19
2017-04-18,0.63,0.000017206,1,2017,3,2017,2,04,18
2017-04-17,0.63,0.000017206,1,2017,3,2017,2,04,17
2017-04-14,0.63,0.000017206,1,2017,3,2017,2,04,14
2017-04-13,0.63,0.000017206,1,2017,3,2017,2,04,13
2017-04-12,0.63,0.000017206,1,2017,3,2017,2,04,12
2017-04-11,0.63,0.000017206,1,2017,3,2017,2,04,11
2017-04-10,0.60,0.000016389,1,2017,3,2017,2,04,10
2017-04-07,0.60,0.000016389,1,2017,3,2017,2,04,07
2017-04-06,0.60,0.000016389,1,2017,3,2017,2,04,06
2017-04-05,0.60,0.000016389,1,2017,3,2017,2,04,05
2017-04-04,0.60,0.000016389,1,2017,3,2017,2,04,04
2017-04-03,0.59,0.000016117,1,2017,3,2017,2,04,03
2017-03-31,0.59,0.000016117,1,2017,2,2017,1,03,31
2017-03-30,0.59,0.000016117,1,2017,2,2017,1,03,30
2017-03-29,0.59,0.000016117,1,2017,2,2017,1,03,29
2017-03-28,0.59,0.000016117,1,2017,2,2017,1,03,28
2017-03-27,0.58,0.000015845,1,2017,2,2017,1,03,27
2017-03-24,0.58,0.000015845,1,2017,2,2017,1,03,24
2017-03-23,0.58,0.000015845,1,2017,2,2017,1,03,23
2017-03-22,0.58,0.000015845,1,2017,2,2017,1,03,22
2017-03-21,0.58,0.000015845,1,2017,2,2017,1,03,21
2017-03-20,0.59,0.000016117,1,2017,2,2017,1,03,20
2017-03-17,0.59,0.000016117,1,2017,2,2017,1,03,17
2017-03-16,0.59,0.000016117,1,2017,2,2017,1,03,16
2017-03-15,0.59,0.000016117,1,2017,2,2017,1,03,15
2017-03-14,0.59,0.000016117,1,2017,2,2017,1,03,14
2017-03-13,0.57,0.000015572,1,2017,2,2017,1,03,13
2017-03-10,0.57,0.000015572,1,2017,2,2017,1,03,10
2017-03-09,0.57,0.000015572,1,2017,2,2017,1,03,09
2017-03-08,0.57,0.000015572,1,2017,2,2017,1,03,08
2017-03-07,0.57,0.000015572,1,2017,2,2017,1,03,07
2017-03-06,0.39,0.000010664,1,2017,2,2017,1,03,06
2017-03-03,0.39,0.000010664,1,2017,2,2017,1,03,03
2017-03-02,0.39,0.000010664,1,2017,2,2017,1,03,02
2017-03-01,0.39,0.000010664,1,2017,2,2017,1,03,01
2017-02-28,0.39,0.000010664,1,2017,2,2017,1,02,28
2017-02-27,0.40,0.000010937,1,2017,2,2017,1,02,27
2017-02-24,0.40,0.000010937,1,2017,2,2017,1,02,24
2017-02-23,0.40,0.000010937,1,2017,2,2017,1,02,23
2017-02-22,0.40,0.000010937,1,2017,2,2017,1,02,22
2017-02-21,0.41,0.00001121,1,2017,2,2017,1,02,21
2017-02-17,0.41,0.00001121,1,2017,2,2017,1,02,17
2017-02-16,0.41,0.00001121,1,2017,2,2017,1,02,16
2017-02-15,0.41,0.00001121,1,2017,2,2017,1,02,15
2017-02-14,0.41,0.00001121,1,2017,2,2017,1,02,14
2017-02-13,0.40,0.000010937,1,2017,2,2017,1,02,13
2017-02-10,0.40,0.000010937,1,2017,2,2017,1,02,10
2017-02-09,0.40,0.000010937,1,2017,2,2017,1,02,09
2017-02-08,0.40,0.000010937,1,2017,2,2017,1,02,08
2017-02-07,0.40,0.000010937,1,2017,2,2017,1,02,07
2017-02-06,0.39,0.000010664,1,2017,2,2017,1,02,06
2017-02-03,0.39,0.000010664,1,2017,2,2017,1,02,03
2017-02-02,0.39,0.000010664,1,2017,2,2017,1,02,02
2017-02-01,0.39,0.000010664,1,2017,2,2017,1,02,01
2017-01-31,0.39,0.000010664,1,2017,2,2017,1,01,31
2017-01-30,0.38,0.000010391,1,2017,2,2017,1,01,30
2017-01-27,0.38,0.000010391,1,2017,2,2017,1,01,27
2017-01-26,0.38,0.000010391,1,2017,2,2017,1,01,26
2017-01-25,0.38,0.000010391,1,2017,2,2017,1,01,25
2017-01-24,0.38,0.000010391,1,2017,2,2017,1,01,24
2017-01-23,0.40,0.000010937,1,2017,2,2017,1,01,23
2017-01-20,0.40,0.000010937,1,2017,2,2017,1,01,20
2017-01-19,0.40,0.000010937,1,2017,2,2017,1,01,19
2017-01-18,0.40,0.000010937,1,2017,2,2017,1,01,18
2017-01-17,0.38,0.000010391,1,2017,2,2017,1,01,17
2017-01-13,0.38,0.000010391,1,2017,2,2017,1,01,13
2017-01-12,0.38,0.000010391,1,2017,2,2017,1,01,12
2017-01-11,0.38,0.000010391,1,2017,2,2017,1,01,11
2017-01-10,0.38,0.000010391,1,2017,2,2017,1,01,10
2017-01-09,0.40,0.000010937,1,2017,2,2017,1,01,09
2017-01-06,0.40,0.000010937,1,2017,2,2017,1,01,06
2017-01-05,0.40,0.000010937,1,2017,2,2017,1,01,05
2017-01-04,0.40,0.000010937,1,2017,2,2017,1,01,04
2017-01-03,0.42,0.000011483,1,2017,2,2017,1,01,03
2016-12-30,0.42,0.000011483,1,2017,1,2016,4,12,30
2016-12-29,0.42,0.000011483,1,2017,1,2016,4,12,29
2016-12-28,0.42,0.000011483,1,2017,1,2016,4,12,28
2016-12-27,0.39,0.000010664,1,2017,1,2016,4,12,27
2016-12-23,0.39,0.000010664,1,2017,1,2016,4,12,23
2016-12-22,0.39,0.000010664,1,2017,1,2016,4,12,22
2016-12-21,0.39,0.000010664,1,2017,1,2016,4,12,21
2016-12-20,0.39,0.000010664,1,2017,1,2016,4,12,20
2016-12-19,0.40,0.000010937,1,2017,1,2016,4,12,19
2016-12-16,0.40,0.000010937,1,2017,1,2016,4,12,16
2016-12-15,0.40,0.000010937,1,2017,1,2016,4,12,15
2016-12-14,0.40,0.000010937,1,2017,1,2016,4,12,14
2016-12-13,0.40,0.000010937,1,2017,1,2016,4,12,13
2016-12-12,0.37,0.000010118,1,2017,1,2016,4,12,12
2016-12-09,0.37,0.000010118,1,2017,1,2016,4,12,09
2016-12-08,0.37,0.000010118,1,2017,1,2016,4,12,08
2016-12-07,0.37,0.000010118,1,2017,1,2016,4,12,07
2016-12-06,0.37,0.000010118,1,2017,1,2016,4,12,06
2016-12-05,0.37,0.000010118,1,2017,1,2016,4,12,05
2016-12-02,0.37,0.000010118,1,2017,1,2016,4,12,02
2016-12-01,0.37,0.000010118,1,2017,1,2016,4,12,01
2016-11-30,0.37,0.000010118,1,2017,1,2016,4,11,30
2016-11-29,0.37,0.000010118,1,2017,1,2016,4,11,29
2016-11-28,0.36,0.000009845,1,2017,1,2016,4,11,28
2016-11-25,0.36,0.000009845,1,2017,1,2016,4,11,25
2016-11-23,0.36,0.000009845,1,2017,1,2016,4,11,23
2016-11-22,0.36,0.000009845,1,2017,1,2016,4,11,22
2016-11-21,0.39,0.000010664,1,2017,1,2016,4,11,21
2016-11-18,0.39,0.000010664,1,2017,1,2016,4,11,18
2016-11-17,0.39,0.000010664,1,2017,1,2016,4,11,17
2016-11-16,0.39,0.000010664,1,2017,1,2016,4,11,16
2016-11-15,0.39,0.000010664,1,2017,1,2016,4,11,15
2016-11-14,0.31,0.00000848,1,2017,1,2016,4,11,14
2016-11-10,0.31,0.00000848,1,2017,1,2016,4,11,10
2016-11-09,0.31,0.00000848,1,2017,1,2016,4,11,09
2016-11-08,0.31,0.00000848,1,2017,1,2016,4,11,08
2016-11-07,0.26,0.000007114,1,2017,1,2016,4,11,07
2016-11-04,0.26,0.000007114,1,2017,1,2016,4,11,04
2016-11-03,0.26,0.000007114,1,2017,1,2016,4,11,03
2016-11-02,0.26,0.000007114,1,2017,1,2016,4,11,02
2016-11-01,0.26,0.000007114,1,2017,1,2016,4,11,01
2016-10-31,0.25,0.000006841,1,2017,1,2016,4,10,31
2016-10-28,0.25,0.000006841,1,2017,1,2016,4,10,28
2016-10-27,0.25,0.000006841,1,2017,1,2016,4,10,27
2016-10-26,0.25,0.000006841,1,2017,1,2016,4,10,26
2016-10-25,0.25,0.000006841,1,2017,1,2016,4,10,25
2016-10-24,0.25,0.000006841,1,2017,1,2016,4,10,24
2016-10-21,0.25,0.000006841,1,2017,1,2016,4,10,21
2016-10-20,0.25,0.000006841,1,2017,1,2016,4,10,20
2016-10-19,0.25,0.000006841,1,2017,1,2016,4,10,19
2016-10-18,0.25,0.000006841,1,2017,1,2016,4,10,18
2016-10-17,0.27,0.000007387,1,2017,1,2016,4,10,17
2016-10-14,0.27,0.000007387,1,2017,1,2016,4,10,14
2016-10-13,0.27,0.000007387,1,2017,1,2016,4,10,13
2016-10-12,0.27,0.000007387,1,2017,1,2016,4,10,12
2016-10-11,0.23,0.000006294,1,2017,1,2016,4,10,11
2016-10-07,0.23,0.000006294,1,2017,1,2016,4,10,07
2016-10-06,0.23,0.000006294,1,2017,1,2016,4,10,06
2016-10-05,0.23,0.000006294,1,2017,1,2016,4,10,05
2016-10-04,0.23,0.000006294,1,2017,1,2016,4,10,04
2016-10-03,0.18,0.000004927,1,2017,1,2016,4,10,03
2016-09-30,0.18,0.000004927,1,2016,4,2016,3,09,30
2016-09-29,0.18,0.000004927,1,2016,4,2016,3,09,29
2016-09-28,0.18,0.000004927,1,2016,4,2016,3,09,28
2016-09-27,0.18,0.000004927,1,2016,4,2016,3,09,27
2016-09-26,0.23,0.000006294,1,2016,4,2016,3,09,26
2016-09-23,0.23,0.000006294,1,2016,4,2016,3,09,23
2016-09-22,0.23,0.000006294,1,2016,4,2016,3,09,22
2016-09-21,0.23,0.000006294,1,2016,4,2016,3,09,21
2016-09-20,0.23,0.000006294,1,2016,4,2016,3,09,20
2016-09-19,0.28,0.000007661,1,2016,4,2016,3,09,19
2016-09-16,0.28,0.000007661,1,2016,4,2016,3,09,16
2016-09-15,0.28,0.000007661,1,2016,4,2016,3,09,15
2016-09-14,0.28,0.000007661,1,2016,4,2016,3,09,14
2016-09-13,0.28,0.000007661,1,2016,4,2016,3,09,13
2016-09-12,0.25,0.000006841,1,2016,4,2016,3,09,12
2016-09-09,0.25,0.000006841,1,2016,4,2016,3,09,09
2016-09-08,0.25,0.000006841,1,2016,4,2016,3,09,08
2016-09-07,0.25,0.000006841,1,2016,4,2016,3,09,07
2016-09-06,0.25,0.000006841,1,2016,4,2016,3,09,06
2016-09-02,0.25,0.000006841,1,2016,4,2016,3,09,02
2016-09-01,0.25,0.000006841,1,2016,4,2016,3,09,01
2016-08-31,0.25,0.000006841,1,2016,4,2016,3,08,31
2016-08-30,0.25,0.000006841,1,2016,4,2016,3,08,30
2016-08-29,0.23,0.000006294,1,2016,4,2016,3,08,29
2016-08-26,0.23,0.000006294,1,2016,4,2016,3,08,26
2016-08-25,0.23,0.000006294,1,2016,4,2016,3,08,25
2016-08-24,0.23,0.000006294,1,2016,4,2016,3,08,24
2016-08-23,0.23,0.000006294,1,2016,4,2016,3,08,23
2016-08-22,0.22,0.000006021,1,2016,4,2016,3,08,22
2016-08-19,0.22,0.000006021,1,2016,4,2016,3,08,19
2016-08-18,0.22,0.000006021,1,2016,4,2016,3,08,18
2016-08-17,0.22,0.000006021,1,2016,4,2016,3,08,17
2016-08-16,0.22,0.000006021,1,2016,4,2016,3,08,16
2016-08-15,0.23,0.000006294,1,2016,4,2016,3,08,15
2016-08-12,0.23,0.000006294,1,2016,4,2016,3,08,12
2016-08-11,0.23,0.000006294,1,2016,4,2016,3,08,11
2016-08-10,0.23,0.000006294,1,2016,4,2016,3,08,10
2016-08-09,0.23,0.000006294,1,2016,4,2016,3,08,09
2016-08-08,0.21,0.000005747,1,2016,4,2016,3,08,08
2016-08-05,0.21,0.000005747,1,2016,4,2016,3,08,05
